unique_id,ds,cutoff,NHITS,NBEATS,PatchTST,TFT,Informer,TimesNet,cluster,y_
1276633,2024/1/31,2023/10/31,41.74858,43.00285,43.950592,54.298664,6.147969,75.16795,,45
1276902,2023/11/30,2023/10/31,149.47478,126.73086,179.71571,108.936554,5.534021,154.63406,,203
1276902,2023/12/31,2023/10/31,123.87781,70.07513,144.07489,109.3643,5.973102,135.79297,,118
1276902,2024/1/31,2023/10/31,116.77092,69.08695,141.04358,109.13655,6.117365,93.679726,,75
1276905,2023/11/30,2023/10/31,103.56862,114.57417,112.21431,117.695404,6.058667,165.03459,,90
1276905,2023/12/31,2023/10/31,113.61456,116.75249,136.94131,115.38002,6.374745,132.36046,,98
1276905,2024/1/31,2023/10/31,118.018265,118.2546,114.81244,114.52866,6.355722,152.6847,,132
1276910,2023/11/30,2023/10/31,95.52974,98.23513,95.5222,91.055664,5.7451725,106.17149,,47
1276910,2023/12/31,2023/10/31,95.29249,94.57501,105.90025,90.30031,6.3514495,105.40837,,31
1276910,2024/1/31,2023/10/31,97.449554,92.86101,106.26046,88.74596,6.355672,69.80401,,25
1277157,2023/11/30,2023/10/31,42.984158,48.758442,51.426914,53.205246,5.860541,44.952026,,29
1277157,2023/12/31,2023/10/31,44.994106,47.514977,57.310753,51.604355,6.350292,54.520813,,31
1277157,2024/1/31,2023/10/31,46.54955,47.659706,57.462254,51.00342,6.328776,47.642773,,43
1277158,2023/11/30,2023/10/31,52.48286,55.167458,55.846806,55.441956,5.5915103,57.639065,,22
1277158,2023/12/31,2023/10/31,55.21517,54.51946,60.549625,55.45312,5.6260595,65.08201,,49
1277158,2024/1/31,2023/10/31,56.58023,54.680996,59.499283,55.478176,6.302089,48.990936,,28
1277159,2023/11/30,2023/10/31,40.80003,44.57657,45.996304,56.918327,5.339645,46.726894,,23
1277159,2023/12/31,2023/10/31,36.11251,39.100517,52.60627,51.42984,5.7867136,52.72074,,50
1277159,2024/1/31,2023/10/31,34.61601,38.19031,45.24823,48.147663,6.134315,26.948023,,36
1277160,2023/11/30,2023/10/31,44.47263,48.194305,45.605656,51.56439,6.02022,60.47075,,30
1277160,2023/12/31,2023/10/31,46.09454,46.73602,59.252533,49.803024,6.3261347,63.669685,,60
1277160,2024/1/31,2023/10/31,45.648212,46.745167,44.985306,49.15465,6.3288383,33.670685,,51
1277162,2023/11/30,2023/10/31,29.62561,32.95881,35.06424,33.60209,5.6370573,40.645233,,21
1277162,2023/12/31,2023/10/31,30.100718,32.1207,39.59645,34.35713,5.5753145,39.41528,,32
1277162,2024/1/31,2023/10/31,30.427185,32.824577,37.19053,34.84027,6.299492,15.503204,,51
1277179,2023/11/30,2023/10/31,51.64367,51.812443,46.424145,54.498955,5.739809,58.118168,,51
1277179,2023/12/31,2023/10/31,56.00259,49.96979,69.251785,54.25578,6.297232,62.961163,,83
1277179,2024/1/31,2023/10/31,59.5718,50.869938,75.881165,54.032467,6.350472,35.445724,,58
1277180,2023/11/30,2023/10/31,64.79178,73.06924,71.162254,70.19551,5.9264913,99.71175,,53
1277180,2023/12/31,2023/10/31,76.08621,77.11327,105.68315,69.76556,6.1297097,89.61391,,52
1277180,2024/1/31,2023/10/31,77.16586,76.63754,103.21074,69.64237,6.274328,120.583885,,77
1277238,2023/11/30,2023/10/31,69.18703,72.93922,74.50991,71.00012,6.0657954,81.525665,,52
1277238,2023/12/31,2023/10/31,71.16604,74.160866,75.87378,68.92518,6.200274,93.66628,,60
1277238,2024/1/31,2023/10/31,69.4711,70.831604,73.55566,67.88687,6.1099467,91.35452,,54
1277239,2023/11/30,2023/10/31,68.4967,73.27161,71.38158,76.36432,6.122716,101.645256,,57
1277239,2023/12/31,2023/10/31,73.42444,75.43215,93.58368,72.96509,6.0115075,96.90305,,46
1277239,2024/1/31,2023/10/31,72.420235,71.4531,69.734764,70.463486,6.3386846,88.43453,,22
1277240,2023/11/30,2023/10/31,98.6165,102.773964,99.33545,91.87628,5.833949,121.24293,,98
1277240,2023/12/31,2023/10/31,101.65565,101.37266,131.05406,91.8218,6.0334115,134.93103,,63
1277240,2024/1/31,2023/10/31,99.60132,95.79994,98.952515,91.45815,6.3409696,128.03473,,60
1277241,2023/11/30,2023/10/31,53.18559,56.558205,56.103523,55.3229,5.863117,72.673325,,61
1277241,2023/12/31,2023/10/31,55.944122,58.754433,72.437965,55.617085,6.0418553,74.07392,,96
1277241,2024/1/31,2023/10/31,54.59124,56.41047,61.92884,55.805336,6.3246727,77.56674,,113
1277242,2023/11/30,2023/10/31,54.10057,48.96086,57.660767,75.53866,5.8384094,108.504715,,43
1277242,2023/12/31,2023/10/31,64.46636,34.501064,71.86146,74.16281,6.352816,121.34633,,28
1277242,2024/1/31,2023/10/31,65.56738,32.62917,38.96979,73.866714,6.348544,157.8858,,38
1277243,2023/11/30,2023/10/31,39.04113,38.98581,42.669365,45.271008,6.055869,40.36915,,70
1277243,2023/12/31,2023/10/31,42.631447,37.06185,23.837805,45.224667,6.3668303,44.18533,,58
1277243,2024/1/31,2023/10/31,45.5426,35.28871,33.622948,45.21005,6.3259892,57.98088,,42
1277244,2023/11/30,2023/10/31,54.694206,56.724957,55.06922,55.52531,5.842435,68.6559,,45
1277244,2023/12/31,2023/10/31,59.209236,58.619373,66.310265,54.007313,5.962545,76.47504,,35
1277244,2024/1/31,2023/10/31,60.334057,58.213814,55.836533,53.316235,6.3349514,77.230705,,29
1277254,2023/11/30,2023/10/31,111.11918,114.31368,121.5004,123.95106,6.0149355,123.87395,,150
1277254,2023/12/31,2023/10/31,104.96423,102.27643,121.92987,120.84341,6.3520093,99.80207,,140
1277254,2024/1/31,2023/10/31,100.76133,92.80467,122.10492,119.36325,6.3251586,137.39894,,63
1277255,2023/11/30,2023/10/31,25.090048,30.259056,29.565527,36.941856,6.159289,44.89556,,32
1277255,2023/12/31,2023/10/31,26.972324,30.158236,36.880753,36.744747,5.8001623,29.904978,,48
1277255,2024/1/31,2023/10/31,28.566437,31.042015,35.95616,36.6959,6.3505387,39.829006,,19
1277256,2023/11/30,2023/10/31,77.550674,80.967415,75.33999,79.842606,5.8146167,82.907616,,78
1277256,2023/12/31,2023/10/31,80.34929,80.28291,81.61228,78.70905,5.811187,108.19795,,81
1277256,2024/1/31,2023/10/31,82.84952,79.66398,90.65615,78.38743,6.350713,97.604,,68
1277257,2023/11/30,2023/10/31,55.507008,57.73116,55.868847,55.806778,5.7172537,67.140465,,36
1277257,2023/12/31,2023/10/31,55.93058,57.646484,64.64901,55.519455,6.1949453,63.67134,,30
1277257,2024/1/31,2023/10/31,54.10048,55.19024,57.014923,55.511234,6.026851,71.363884,,48
1277258,2023/11/30,2023/10/31,108.4477,122.126564,115.92946,118.053696,6.2253804,132.46243,,119
1277258,2023/12/31,2023/10/31,114.8148,127.99782,134.64554,115.995575,6.0449076,136.29478,,103
1277258,2024/1/31,2023/10/31,121.73371,132.98393,148.52348,114.98587,6.335163,95.89136,,97
1277261,2023/11/30,2023/10/31,45.37814,45.52017,42.006275,45.467594,5.9125786,26.671751,,49
1277261,2023/12/31,2023/10/31,45.209988,43.73954,35.673958,45.446842,6.0736237,46.090485,,60
1277261,2024/1/31,2023/10/31,44.101265,40.49873,43.386673,45.500816,6.0643697,36.950752,,34
1277668,2023/11/30,2023/10/31,112.944954,109.276,136.62782,121.989655,5.3286552,142.59808,,172
1277668,2023/12/31,2023/10/31,105.17614,83.36467,132.84116,121.83435,6.375344,159.47182,,173
1277668,2024/1/31,2023/10/31,99.87844,76.83231,109.59604,120.99102,6.356073,151.15256,,84
1277729,2023/11/30,2023/10/31,200.25923,173.75748,226.23856,188.52977,6.018301,207.76685,,175
1277729,2023/12/31,2023/10/31,160.54724,114.2855,180.87668,185.62518,6.3315654,165.59479,,238
1277729,2024/1/31,2023/10/31,151.11075,107.32998,199.46512,182.0181,6.1452813,134.0726,,199
1277730,2023/11/30,2023/10/31,216.28595,205.07178,237.7608,187.38623,6.125599,214.677,,349
1277730,2023/12/31,2023/10/31,197.51521,174.31749,206.2737,187.32721,6.2994866,178.0492,,316
1277730,2024/1/31,2023/10/31,189.77528,159.47388,204.72523,186.12335,5.9418306,192.30466,,184
1278013,2023/11/30,2023/10/31,122.57571,128.07462,117.91258,127.70004,6.095036,146.11406,,75
1278013,2023/12/31,2023/10/31,130.84833,126.80288,130.02513,122.3068,6.2162557,146.18486,,191
1278013,2024/1/31,2023/10/31,128.68668,124.1405,136.98416,120.130264,6.1796594,159.60088,,194
1278519,2023/11/30,2023/10/31,22.423206,25.434328,23.78523,23.938774,5.2313604,22.048775,,26
1278519,2023/12/31,2023/10/31,22.37009,26.764124,24.05448,23.743973,6.358311,18.99042,,26
1278519,2024/1/31,2023/10/31,21.555357,25.132257,16.723171,23.693287,6.227018,42.633118,,59
1278520,2023/11/30,2023/10/31,17.465141,19.328331,23.022434,15.526484,6.1049194,4.960312,,26
1278520,2023/12/31,2023/10/31,15.396978,20.836143,21.259089,15.9573,6.0373654,-12.02808,,25
1278520,2024/1/31,2023/10/31,12.942165,19.141336,10.080718,16.326042,6.0257044,23.615717,,20
1278522,2023/11/30,2023/10/31,40.26342,34.41874,41.460938,40.352127,6.099335,39.61986,,55
1278522,2023/12/31,2023/10/31,36.70564,23.072426,49.22125,38.71974,6.314929,35.95268,,13
1278522,2024/1/31,2023/10/31,36.468346,23.719334,44.889534,37.62345,6.0908303,40.481934,,19
1278566,2023/11/30,2023/10/31,219.97029,231.67168,232.49625,240.59052,5.97153,302.5863,,133
1278566,2023/12/31,2023/10/31,228.83426,227.06929,249.11981,242.8714,6.336377,283.8949,,209
1278566,2024/1/31,2023/10/31,234.69499,228.03287,266.96313,244.34361,6.3257346,241.48024,,194
1278606,2023/11/30,2023/10/31,100.63891,112.031876,112.397446,108.63818,6.0487833,123.39789,,94
1278606,2023/12/31,2023/10/31,99.4169,101.320305,144.17792,108.75382,5.768284,143.7839,,242
1278606,2024/1/31,2023/10/31,98.630516,97.82332,150.38383,108.50075,6.1864853,142.42294,,86
1278991,2023/11/30,2023/10/31,60.040714,63.518852,64.21129,63.081932,5.984211,78.61002,,63
1278991,2023/12/31,2023/10/31,61.274437,64.61098,77.40475,64.08833,6.1486163,92.341415,,40
1278991,2024/1/31,2023/10/31,61.314285,65.99173,81.72686,64.65546,6.3610883,73.652176,,42
1278992,2023/11/30,2023/10/31,124.3473,130.80823,139.26134,126.6812,5.806979,130.29005,,101
1278992,2023/12/31,2023/10/31,124.680664,131.85564,147.0401,126.61797,6.091445,140.26038,,46
1278992,2024/1/31,2023/10/31,121.17611,129.92229,129.79529,126.603714,6.1415668,125.53235,,67
1278993,2023/11/30,2023/10/31,329.30518,306.7744,353.3864,291.1949,5.526257,339.45627,,332
1278993,2023/12/31,2023/10/31,282.74408,251.96075,326.9653,289.87006,6.3279076,361.50177,,248
1278993,2024/1/31,2023/10/31,270.64587,235.98001,321.96375,285.93518,6.163792,328.51315,,249
1279079,2023/11/30,2023/10/31,48.966988,37.12932,51.6152,15.396303,5.534056,39.466404,,16
1279079,2023/12/31,2023/10/31,38.4345,15.561329,37.081127,15.433482,6.0832944,41.178135,,21
1279079,2024/1/31,2023/10/31,36.41376,16.247883,41.604225,15.430918,6.0631423,31.82117,,13
1279080,2023/11/30,2023/10/31,18.233086,15.931315,19.478277,20.65525,4.818835,13.878271,,15
1279080,2023/12/31,2023/10/31,15.121527,11.007158,17.930563,19.8653,6.3252807,16.090939,,17
1279080,2024/1/31,2023/10/31,14.37881,10.283127,17.352665,19.031044,5.9098306,17.698523,,13
1279081,2023/11/30,2023/10/31,10.544507,20.147133,23.362806,25.14959,5.720525,31.935894,,45
1279081,2023/12/31,2023/10/31,14.450958,19.906586,30.007408,24.401564,6.341322,42.69149,,57
1279081,2024/1/31,2023/10/31,16.623817,21.083448,30.200577,24.176043,6.2232175,50.69939,,28.5
1279082,2023/11/30,2023/10/31,57.372524,42.27868,59.817936,21.155552,4.7130046,44.194336,,6
1279082,2023/12/31,2023/10/31,45.15972,16.403748,42.54588,21.232567,6.1435785,48.33555,,22
1279082,2024/1/31,2023/10/31,42.892353,17.556286,47.32737,21.1681,6.091144,37.615204,,29
1279090,2023/11/30,2023/10/31,23.294968,27.882206,27.138153,25.898764,6.030733,38.85244,,24
1279090,2023/12/31,2023/10/31,28.597889,31.781736,32.735394,26.096302,6.233128,40.200314,,46
1279090,2024/1/31,2023/10/31,29.827202,32.85223,29.835546,26.229822,6.063826,39.929348,,24
1279091,2023/11/30,2023/10/31,43.30849,47.429367,45.866673,46.99061,5.8825746,44.450912,,38
1279091,2023/12/31,2023/10/31,42.66414,47.078842,45.803104,47.068855,6.2092757,47.34086,,27
1279091,2024/1/31,2023/10/31,40.806587,45.08733,44.805893,47.181904,6.1339626,43.884422,,46
1279092,2023/11/30,2023/10/31,22.285643,20.916033,24.895258,18.924416,5.40053,21.992405,,35
1279092,2023/12/31,2023/10/31,17.740608,14.594185,20.227966,18.925838,6.0814347,17.694849,,15
1279092,2024/1/31,2023/10/31,16.445778,13.435837,19.994762,18.845161,6.140401,18.35601,,9
1279093,2023/11/30,2023/10/31,36.13173,32.104958,43.75644,33.164337,5.9946356,41.5826,,27
1279093,2023/12/31,2023/10/31,28.847706,19.835222,36.733177,32.935295,6.2781787,32.074753,,17
1279093,2024/1/31,2023/10/31,26.553274,17.766848,33.01638,32.48499,6.108493,32.64058,,23.5
1279096,2023/11/30,2023/10/31,60.058884,57.699825,68.035545,62.398827,5.79324,54.17429,,44
1279096,2023/12/31,2023/10/31,49.25189,43.56024,60.23362,59.32389,6.04839,55.268803,,63
1279096,2024/1/31,2023/10/31,45.260277,39.822403,55.716682,57.571907,6.0121613,41.999405,,39
1279249,2023/11/30,2023/10/31,20.235111,22.392998,24.884876,27.447369,5.983095,25.285406,,32
1279249,2023/12/31,2023/10/31,22.225,22.536985,21.91396,28.062956,5.749239,17.717648,,20
1279249,2024/1/31,2023/10/31,23.817068,23.234928,21.37579,28.531841,6.1102643,29.718239,,30
1279250,2023/11/30,2023/10/31,45.14504,92.28579,86.34403,110.51837,6.084979,127.1722,,55
1279250,2023/12/31,2023/10/31,54.39894,94.35644,110.82719,109.79066,5.923084,172.2486,,119
1279250,2024/1/31,2023/10/31,61.111755,96.81666,106.09027,109.57991,6.2203774,110.16181,,119
1279305,2023/11/30,2023/10/31,40.87303,43.623924,48.560562,41.89765,6.065856,48.48453,,79
1279305,2023/12/31,2023/10/31,38.496468,41.22484,44.71564,40.901493,6.0444617,48.28418,,18
1279305,2024/1/31,2023/10/31,36.13317,37.04095,42.566845,40.610695,5.957461,24.31267,,35
1279306,2023/11/30,2023/10/31,96.51847,100.49482,99.54188,79.40883,5.8967915,105.26449,,129
1279306,2023/12/31,2023/10/31,97.08593,103.32522,109.08031,78.1286,6.053193,92.63707,,269
1279306,2024/1/31,2023/10/31,91.57832,95.22635,82.01196,77.100815,6.2377853,110.15456,,70
1279307,2023/11/30,2023/10/31,93.56006,78.13427,91.70285,54.043644,6.2201767,87.29509,,110
1279307,2023/12/31,2023/10/31,83.762985,62.258358,106.1366,53.608757,5.8898926,63.63073,,191
1279307,2024/1/31,2023/10/31,79.68785,54.28233,80.841545,52.589787,6.0157375,81.90202,,26
1279308,2023/11/30,2023/10/31,56.794712,45.53166,62.142174,56.640247,5.7600856,66.76567,,43
1279308,2023/12/31,2023/10/31,45.631905,22.454586,47.78806,55.77655,5.9432473,41.45877,,44
1279308,2024/1/31,2023/10/31,41.079994,21.149158,47.060097,54.858337,5.8136396,24.099934,,43
1279309,2023/11/30,2023/10/31,154.08136,122.430534,158.49327,140.61115,6.104558,122.49076,,436
1279309,2023/12/31,2023/10/31,126.27159,66.66778,135.72786,136.01918,5.931918,105.03078,,203
1279309,2024/1/31,2023/10/31,117.64338,65.38746,132.82932,133.23001,6.061252,117.30476,,308
1279712,2023/11/30,2023/10/31,13.361278,19.840305,11.962099,10.399539,6.0114727,19.595959,,28
1279712,2023/12/31,2023/10/31,15.217081,22.98532,15.938593,10.464327,5.9214234,3.35779,,17
1279712,2024/1/31,2023/10/31,15.310141,23.404202,9.892959,10.523672,5.9615636,38.17646,,9.5
1279714,2023/11/30,2023/10/31,51.205776,58.685844,62.11607,48.38431,6.0226336,120.32045,,49
1279714,2023/12/31,2023/10/31,54.28049,62.03411,81.42993,49.53149,5.9900746,66.02853,,185
1279714,2024/1/31,2023/10/31,47.687977,53.95764,46.566208,50.174713,6.033613,135.14865,,76
1279729,2023/11/30,2023/10/31,100.44772,102.55898,101.25767,101.77714,6.0575933,85.91997,,235
1279729,2023/12/31,2023/10/31,92.51695,94.27842,103.663025,100.24092,6.1470413,94.55342,,90
1279729,2024/1/31,2023/10/31,88.18234,89.33565,108.58377,99.81839,6.167087,107.32594,,95
1279730,2023/11/30,2023/10/31,317.02478,304.19998,347.30136,208.66222,5.2956147,288.732,,472
1279730,2023/12/31,2023/10/31,263.8254,238.3503,294.96075,209.48503,6.364388,282.9797,,179
1279730,2024/1/31,2023/10/31,249.69514,223.8697,302.80896,209.45845,6.348414,277.7253,,182
1279731,2023/11/30,2023/10/31,57.718227,56.537952,63.68826,47.52966,5.9360557,39.097275,,115
1279731,2023/12/31,2023/10/31,48.741936,49.6204,48.94298,47.351013,5.970941,35.256214,,28
1279731,2024/1/31,2023/10/31,46.068672,45.9973,57.211685,46.909706,5.9134,18.914913,,28
1279732,2023/11/30,2023/10/31,79.74134,76.82803,89.10076,76.508484,4.876179,79.06335,,131
1279732,2023/12/31,2023/10/31,68.17384,56.148342,85.58076,76.17575,5.9480653,81.32123,,58
1279732,2024/1/31,2023/10/31,64.61774,53.06592,77.054955,75.379555,6.356771,57.323494,,58
1279746,2023/11/30,2023/10/31,71.883865,70.80463,74.91222,69.39708,5.154264,64.27258,,61
1279746,2023/12/31,2023/10/31,60.798847,58.56229,71.57743,68.260414,6.0655594,61.78274,,35
1279746,2024/1/31,2023/10/31,56.903168,54.699722,69.36517,67.26297,6.302434,49.476807,,54.5
1279747,2023/11/30,2023/10/31,199.81053,204.69685,219.80194,202.12238,5.6415944,214.69604,,205
1279747,2023/12/31,2023/10/31,187.60158,193.64737,205.53195,198.57443,6.301576,180.10605,,170
1279747,2024/1/31,2023/10/31,183.54095,183.9457,190.91336,193.54486,6.334373,182.43015,,134
1279748,2023/11/30,2023/10/31,58.67356,94.952545,99.5372,103.03696,5.3739557,137.85132,,139
1279748,2023/12/31,2023/10/31,65.28048,94.06056,116.30174,100.44445,6.3310566,147.30255,,147
1279748,2024/1/31,2023/10/31,69.96807,92.669556,115.70176,99.430115,6.1522107,145.4353,,161
1279749,2023/11/30,2023/10/31,153.46857,187.83209,205.09045,224.8841,5.7113376,270.10397,,318
1279749,2023/12/31,2023/10/31,151.70721,177.1496,238.887,215.64694,6.254767,277.03766,,462
1279749,2024/1/31,2023/10/31,152.72508,165.64899,215.32285,203.65926,6.095082,258.3166,,87
1279750,2023/11/30,2023/10/31,342.52386,305.1222,370.94727,321.3161,5.344148,347.90237,,443
1279750,2023/12/31,2023/10/31,285.79065,230.64043,341.6592,318.99786,6.298765,350.2257,,532
1279750,2024/1/31,2023/10/31,273.01617,218.92216,325.74792,313.24924,6.231316,336.3805,,411
1279805,2023/11/30,2023/10/31,14.099235,14.927317,15.340712,16.386068,5.716993,15.517481,,22
1279805,2023/12/31,2023/10/31,15.118926,15.438644,17.790771,16.640753,6.3424573,15.680728,,13
1279805,2024/1/31,2023/10/31,15.427399,15.759069,16.238346,16.849876,6.3330913,13.915644,,7
1279809,2023/11/30,2023/10/31,8.564201,8.729105,8.355972,9.952757,6.0772367,19.169619,,10
1279809,2023/12/31,2023/10/31,9.217427,7.662388,9.856148,10.00612,5.8459945,10.416311,,1
1279809,2024/1/31,2023/10/31,8.946408,6.786955,5.6200566,10.037196,6.336528,17.479345,,3
1279864,2023/11/30,2023/10/31,455.10574,415.23892,502.03244,233.77777,4.9348035,425.27533,,429
1279864,2023/12/31,2023/10/31,424.67188,345.25275,467.7438,235.07002,6.156915,384.04672,,508
1279864,2024/1/31,2023/10/31,421.29428,340.71307,448.59705,234.51248,5.9693418,477.86322,,225
1279880,2023/11/30,2023/10/31,50.49393,55.260864,59.800644,61.751778,5.695572,58.011368,,61
1279880,2023/12/31,2023/10/31,57.61148,55.66991,63.838352,61.462822,5.8126225,79.539215,,36
1279880,2024/1/31,2023/10/31,61.207577,58.303116,70.76726,61.403595,6.3350735,40.088284,,65.5
1279881,2023/11/30,2023/10/31,68.22668,61.79909,69.928955,87.320816,5.043966,56.98767,,50
1279881,2023/12/31,2023/10/31,63.49948,46.918594,77.14665,80.2306,5.7925467,84.031975,,101
1279881,2024/1/31,2023/10/31,60.818527,45.934357,76.28552,75.33853,6.351485,75.29573,,55
1279882,2023/11/30,2023/10/31,44.583324,47.684486,46.146088,50.285645,5.914224,51.88556,,48
1279882,2023/12/31,2023/10/31,46.46159,45.557602,58.200954,50.179398,6.340001,65.44689,,74
1279882,2024/1/31,2023/10/31,46.13248,44.5916,53.09907,50.14507,6.335361,38.30056,,100
1279883,2023/11/30,2023/10/31,44.51538,46.539433,45.91216,47.169865,5.7206764,43.54588,,26
1279883,2023/12/31,2023/10/31,45.285725,45.177475,53.082043,46.41699,5.728404,46.523613,,43
1279883,2024/1/31,2023/10/31,44.560635,44.12612,42.975807,46.211597,6.3473167,29.029327,,36
1279884,2023/11/30,2023/10/31,134.0262,107.73155,152.54762,97.50367,4.8699927,114.73686,,70
1279884,2023/12/31,2023/10/31,102.98889,51.0562,124.500046,97.83241,5.787689,116.89806,,73
1279884,2024/1/31,2023/10/31,95.491005,51.627518,122.99371,97.572105,6.2420735,98.43685,,70
1280086,2023/11/30,2023/10/31,114.82255,126.32262,121.88822,137.45311,6.0541105,195.64659,,109
1280086,2023/12/31,2023/10/31,127.51654,129.91922,155.2994,138.30734,5.758171,194.70726,,86
1280086,2024/1/31,2023/10/31,130.73244,130.83778,133.72426,138.86885,6.1222696,94.07854,,72
1280133,2023/11/30,2023/10/31,74.97163,72.40514,82.59758,74.63401,4.7984896,53.854248,,60
1280133,2023/12/31,2023/10/31,61.04798,56.118397,67.82779,73.20364,6.0160065,53.415493,,64
1280133,2024/1/31,2023/10/31,57.318012,53.181683,74.68718,71.63182,6.3247213,43.70394,,54
1280134,2023/11/30,2023/10/31,136.50414,142.42564,141.95804,139.39891,5.826467,200.43927,,104
1280134,2023/12/31,2023/10/31,150.455,146.30215,174.01794,138.57274,6.3333597,166.5958,,120
1280134,2024/1/31,2023/10/31,158.3718,151.55696,144.37303,138.25545,6.3501525,153.87552,,47
1280135,2023/11/30,2023/10/31,72.163345,77.55178,77.50555,84.01891,6.023121,153.52084,,29
1280135,2023/12/31,2023/10/31,86.91167,75.42087,114.26662,82.81429,6.170799,134.51207,,40
1280135,2024/1/31,2023/10/31,93.709915,76.19736,106.029915,81.58733,6.35183,173.00822,,18
1280139,2023/11/30,2023/10/31,62.892136,78.407455,79.55733,80.208435,5.9286857,124.761116,,78.5
1280139,2023/12/31,2023/10/31,76.599304,80.318726,109.88188,78.25231,6.3650107,133.78647,,78.5
1280139,2024/1/31,2023/10/31,83.72992,84.46529,96.47337,77.501915,6.1580586,115.2834,,78.5
1280141,2023/11/30,2023/10/31,72.824974,74.34711,83.78181,71.38574,5.3436303,50.9471,,30
1280141,2023/12/31,2023/10/31,59.36705,58.064064,71.387344,71.228035,5.7280054,81.889084,,33
1280141,2024/1/31,2023/10/31,55.473507,54.77459,78.57614,70.677986,6.1612973,40.167324,,55
1280361,2023/11/30,2023/10/31,24.15167,24.98089,24.573765,26.518847,5.3218365,29.4016,,19
1280361,2023/12/31,2023/10/31,23.458017,23.146984,27.579615,25.660809,5.92658,37.69906,,24
1280361,2024/1/31,2023/10/31,22.921902,21.8834,26.531622,25.363253,6.3440127,21.778109,,8
1280362,2023/11/30,2023/10/31,28.919,24.119839,30.82331,21.489079,5.4096956,20.22867,,31
1280362,2023/12/31,2023/10/31,22.42552,12.588833,23.498653,21.037384,6.083331,17.114954,,38
1280362,2024/1/31,2023/10/31,21.117188,12.485744,25.206284,20.581541,6.0966315,12.727672,,4
1280371,2023/11/30,2023/10/31,52.893,59.82271,59.733368,59.77221,6.171068,87.84242,,38
1280371,2023/12/31,2023/10/31,62.24804,66.14407,79.08509,60.42191,5.98978,81.04161,,73
1280371,2024/1/31,2023/10/31,66.87424,69.06762,78.42458,60.833603,6.314423,76.27945,,81
1280372,2023/11/30,2023/10/31,87.05758,95.64081,95.10359,91.018684,6.046892,106.18165,,92
1280372,2023/12/31,2023/10/31,91.43907,100.16144,97.8008,91.43818,5.740481,93.1855,,214
1280372,2024/1/31,2023/10/31,93.92348,103.41143,105.179794,91.68057,6.297722,83.04239,,105
1280373,2023/11/30,2023/10/31,75.80357,82.019485,80.55938,76.981636,6.09466,101.80892,,59
1280373,2023/12/31,2023/10/31,84.366104,88.21793,107.2424,77.69311,6.0932055,97.972565,,137
1280373,2024/1/31,2023/10/31,86.63271,88.90843,95.00632,78.08214,6.313155,111.21659,,105
1280393,2023/11/30,2023/10/31,77.96515,75.36617,82.73191,78.37257,5.456277,64.82353,,45
1280393,2023/12/31,2023/10/31,64.509674,61.173973,72.97422,76.471016,5.927586,74.65365,,44
1280393,2024/1/31,2023/10/31,60.376953,58.026215,77.509636,74.8472,6.1618824,45.44982,,94
1280395,2023/11/30,2023/10/31,74.296425,69.5008,84.38283,62.55745,5.3204446,59.18481,,37
1280395,2023/12/31,2023/10/31,61.293934,51.741287,73.39312,62.572746,5.8217273,53.367832,,50
1280395,2024/1/31,2023/10/31,57.219654,50.71579,68.91528,62.174843,6.340814,30.415234,,34
1280429,2023/11/30,2023/10/31,10.158837,10.121756,10.64827,10.774041,5.15766,8.340173,,12
1280429,2023/12/31,2023/10/31,8.667759,8.422926,10.493251,10.572687,5.889049,9.12721,,12
1280429,2024/1/31,2023/10/31,8.114399,7.9172926,10.5788145,10.487282,6.13253,9.349171,,6
1280430,2023/11/30,2023/10/31,17.30017,13.216345,18.66384,11.77385,5.657488,13.035085,,8
1280430,2023/12/31,2023/10/31,13.556709,5.801317,11.070415,12.05854,5.8887053,12.641544,,9
1280430,2024/1/31,2023/10/31,12.856457,6.006277,14.109078,11.985764,5.7595105,9.759701,,4
1280441,2023/11/30,2023/10/31,14.452232,15.738503,13.293389,22.915718,6.180545,26.975403,,22
1280441,2023/12/31,2023/10/31,17.84251,16.926931,18.924675,23.630478,6.2364783,40.16715,,23
1280441,2024/1/31,2023/10/31,18.581963,18.205818,17.700245,24.28081,6.147819,17.392284,,26
1280442,2023/11/30,2023/10/31,23.6561,27.769432,25.121552,43.233765,6.167736,51.64743,,70
1280442,2023/12/31,2023/10/31,32.63573,32.404152,37.46055,44.769302,6.0733314,55.36872,,67
1280442,2024/1/31,2023/10/31,34.5088,34.794254,40.43634,46.077106,6.179165,70.16777,,71
1280452,2023/11/30,2023/10/31,36.17504,38.656948,41.509785,36.674355,5.884894,52.931236,,44
1280452,2023/12/31,2023/10/31,37.984898,40.13184,42.090042,37.342022,5.975666,41.424774,,62
1280452,2024/1/31,2023/10/31,37.198147,39.24454,37.314877,37.79978,6.099741,47.64732,,44
1280455,2023/11/30,2023/10/31,48.59552,40.13858,53.846684,32.603333,5.0906825,38.175045,,36
1280455,2023/12/31,2023/10/31,39.542564,24.505917,40.611366,32.439796,5.9425488,28.531654,,44
1280455,2024/1/31,2023/10/31,37.666336,24.402832,43.495186,32.00087,6.2401853,40.18953,,19
1280507,2023/11/30,2023/10/31,21.57289,22.567537,23.163977,22.934456,5.8652577,27.681828,,31
1280507,2023/12/31,2023/10/31,21.811605,22.253256,24.53565,23.047972,5.64209,22.304134,,30
